Unique Id,Name,Required,Sprite,Probst,KS4694,MN1302,Iroquois,Simpson,Hayes,Williams,Dare,7499,Ogden,Delsoy 5710,CNS-PI548445,Platte,Owens,Sohoma,PI171442,Nile,Lamar,Dorman,Pickett 71,Hoyt,IL1,Cutler 71,Savoy,GR8836,OAC Aries,Protana,Sargent,SRF 450,Beeson,Seneca,Clifford,Young,Ozark,Vickery,Hill,UM3,Holladay,Johnston,Defiance,Calhoun,Ripley,Lee,Strong,Dunfield-PI548318,Bronson,Bell,Union,Saturn,LN83-2356,Sloan,Weber,BSR 302,TN 4-94,Richland,Stafford,Hodgson 78,Kato,Ozzie,Sturdy,Council,Lambert,Toyopro,Coles,Bolivar,Century 84,Pixie,Yale,Kingwa,Camp,Hood 75,Coker 136,Tara,Hawkeye 63,CNS-PI341246,5002T,A3733,Toano,Keller,A2427,Vance,Roanoke,Disoy,Hutton,Daksoy,Bragg,CX458,Brim,Alpha,Harbar,Cook,SS202,Hood,A5848,Braxton,Davis,Maxcy,Minnatto,Kenwood,N6201,SRF 400,OAC Talbot,PI230970,Hodgson,Delsoy 4500,Resnik,Cutler,Edison,SRF 100,A3659,Miles,Spencer,Sprite 87,Mukden-PI235335,Delsoy 4210,Prohio,Spry,Crawford,GR8936,Douglas,Regal,Chamberlain,Clark,Cumberland,Vertex,A3427,Gnome,Gnome 85,LS301,LS92-1800,DeSoto,Charleston,Sparks,Hobbit,LS93-0375,Fayette,Magna,Winchester,Er-hej-jan,BSR 301,A1937,A2543,A3322,A3415,A2234,Hartz 9190,Kunitz,A2943,A2242,A3127,Nornatto,Sherman,H7190,CX291,A1662,A3803,Dunfield-PI153243,Strain No. 18,Tokyo-PI417580,Mandarin Ottawa,Pennyrile,Kanro-PI084928,Palmetto-PI438412,CX329,PI054610_4,CX469c,Peking-PI297543,TN93-99,Piatt,Pickett,A3510,Pershing,PI054610_1,Conrad,Dunbar,Wabash,Stride,Beeson 80,Olympus,Hobbit 87,Agripro 26,Sandusky,CX298,A3307,Flyer,TN 4-86,Hack,Gail,Custer,Athow,Ohio FG2,Marcus,Greencastle,Wells II,Miami,Freedom,Leflore,Marion,PI054610,Vinton 81,Burlison,Buckshot 723,D86-8286,Lancer,Haberlandt-PI438343,Illini-PI157434,Bradley,Graham,KS5292,Ina,A.K. (Harrow),Harosoy,Hutcheson,Delsoy 5500,Delsoy 4710,S 1492,Pella,Peterson Jade,Harper 87,Pearl,Ralsoy,Tracy,Haberlandt-PI548456,Centennial,Komata,Bedford,Tokyo-PI548493,Fowler,Hartwig,Ford,FC031745,Lakota,Perry,A3966,Arksoy,Archer,Dassel,A3205,Mitchell,A2506,A1214,Delsoy 4900,A2522,S-100,Bert,B 216,OT89-15,Palmetto-PI548480,Amsoy 71,Leslie,Dawson,Evans,Avery,Mukden-PI548391,LS201,SRF 150,Mead,Hamilton,LS94-3207,MN0901,SRF 307B,Forrest,BSR 101,Zane,Flint,Vansoy,Bonus,Corsoy,Chapman,Jack,Kasota,BSR 201,Celest,Amsoy,Chesapeake,Capital,A1525,Glenwood,Century,Amcor,Corsica,Nebsoy,A2187,Agassiz,A3935,Dyer,Ankur,Nattawa,Maverick,Sharkey,Emerald,Ohio FG1,Epps,A4415,Hardin,Sibley,Oakland,NE2701,UA 4805,OT89-10,Ross,A5560,Kahala,Essex,Peking-PI438497,Manokin,Illini-PI548348,Kanro-PI548356,Lincoln,Peking-PI548402,Wayne,Mokapu Summer,Peking-PI438496A,Elgin,PI088788,Wells,Vinton,Parker,AP 200,A4715,Harly
3351,BARC_1.01_Gm_13_35688167_G_T,0,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,,4,3,4,3,3,3,3,3,3
3352,BARC_1.01_Gm_13_35745175_T_G,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3353,BARC_1.01_Gm_13_35823484_A_G,0,3,1,3,1,1,3,3,1,3,1,3,1,1,3,3,3,3,1,3,1,3,3,3,1,1,1,3,3,3,1,1,1,3,3,3,3,3,3,1,3,1,3,3,3,3,1,3,1,1,3,3,3,3,1,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,1,3,1,1,3,1,1,1,3,1,1,3,1,3,3,3,1,1,3,3,3,3,1,3,1,1,3,3,3,1,1,1,1,1,1,3,3,3,1,1,3,1,1,1,1,1,1,1,3,1,3,3,3,1,1,3,1,3,1,1,1,1,3,1,3,1,3,1,3,1,1,1,1,1,3,3,3,3,1,1,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,1,1,3,1,1,3,3,3,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,3,3,3,1,3,1,3,1,3,3,3,3,3,3,3,3,1,1,1,1,3,1,1,1,3,1,1,3,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,3,1,1,3,3,1,3,1,3,3,3,3,1,3,3,3,3,3,3,3,1,3,1,1,1,1,3,3,1,3,3,1,1,3,1,3,3,3,3,3,1,1,1,3,1,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,,3,1,3,3,1,3,3,1,3,1,3,3,1,3,3,3,3,1,3,3
3354,BARC_1.01_Gm_13_35854636_G_A,0,1,3,1,3,3,1,1,3,1,3,1,3,3,1,1,1,3,3,3,3,1,1,1,3,3,3,1,1,1,3,3,3,1,1,1,1,1,1,3,1,3,1,1,1,1,3,1,3,3,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,1,3,1,3,1,3,3,1,3,3,3,1,3,3,1,3,3,1,1,3,3,1,1,1,1,3,1,3,3,1,1,1,3,3,3,3,3,3,1,1,1,3,3,1,3,3,3,3,3,3,3,1,3,1,1,1,3,3,1,3,1,3,3,3,3,3,3,1,3,1,3,1,3,3,3,3,3,1,1,1,1,3,3,1,1,1,3,1,1,1,3,3,1,1,1,3,1,1,1,3,3,3,3,1,3,3,1,1,1,3,3,3,3,3,3,3,1,1,1,1,1,1,3,3,1,1,1,3,1,3,1,3,3,1,1,1,1,1,1,1,3,3,3,3,1,3,3,3,3,3,3,1,3,3,1,1,3,3,1,1,3,3,1,1,3,3,3,1,3,3,1,1,3,3,3,1,1,1,1,3,1,1,1,1,1,1,1,3,1,3,3,3,3,1,1,3,1,1,3,3,1,3,1,1,1,1,1,3,3,3,1,3,1,1,1,1,3,1,3,1,1,1,1,3,1,1,1,3,1,1,1,3,3,1,1,3,3,3,3,3,3,3,1,1,1,3,1,1
3355,BARC_1.01_Gm_13_35909612_G_A,0,1,3,1,3,3,1,1,3,1,3,1,3,3,1,,1,3,3,3,3,1,1,1,3,3,3,1,1,1,3,3,3,1,1,1,1,1,1,3,1,3,1,1,1,1,3,1,3,3,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,1,3,1,3,1,3,3,1,3,3,3,1,3,3,1,3,3,1,1,3,3,1,1,1,1,3,1,3,3,1,1,1,3,3,3,3,3,3,1,1,1,3,3,1,3,3,3,3,3,3,3,1,3,1,1,1,3,3,1,3,1,3,3,3,3,3,3,1,3,1,3,1,3,3,3,3,3,1,,1,1,3,3,1,1,1,3,1,1,1,3,3,1,1,1,3,1,1,1,3,3,3,3,1,3,3,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,3,3,1,1,1,1,1,3,1,3,3,1,1,1,1,1,1,1,3,3,3,3,1,3,3,3,3,3,3,1,3,3,1,1,3,3,1,1,3,3,1,1,3,3,3,1,3,3,1,1,3,3,3,1,1,1,1,3,1,1,1,1,1,1,1,3,1,3,3,3,3,1,1,3,1,1,3,3,1,3,1,1,1,1,1,3,3,3,1,3,1,1,1,1,3,1,3,1,1,1,1,3,1,1,1,3,1,1,1,3,3,1,1,3,3,3,3,3,3,3,1,1,1,3,1,1
3356,BARC_1.01_Gm_13_36031702_T_C,0,2,4,2,4,4,2,2,4,4,4,4,4,4,2,,4,2,,2,4,4,2,2,4,4,4,2,4,2,4,4,2,2,4,4,4,4,2,4,4,4,2,2,4,2,4,4,4,4,2,2,2,2,4,4,2,4,2,2,2,2,2,2,2,2,4,2,2,2,2,2,4,4,2,4,2,4,4,2,4,4,2,4,4,4,2,4,4,2,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,2,2,2,4,4,4,4,4,4,4,4,4,4,2,4,2,2,2,4,4,2,4,2,4,4,4,4,2,4,2,4,2,4,2,2,4,4,2,4,2,2,2,2,4,4,2,2,4,2,2,2,2,4,2,4,2,2,4,4,2,2,4,4,4,4,2,4,4,2,2,2,4,4,4,4,4,4,4,4,2,2,2,2,2,4,4,2,2,2,2,2,4,4,2,4,4,4,2,2,4,2,2,4,4,4,4,2,4,4,4,2,2,4,4,4,2,4,4,4,2,2,2,4,4,2,2,4,4,4,2,4,4,4,2,4,2,4,2,2,2,2,4,4,2,2,2,2,4,2,4,4,4,4,4,4,2,2,4,2,2,4,4,2,4,2,2,2,2,2,4,4,4,2,4,4,4,2,2,2,2,4,4,4,2,2,4,2,2,2,4,2,2,2,2,4,4,2,4,2,4,2,2,4,2,2,2,2,4,4,4
3357,BARC_1.01_Gm_13_36073020_C_A,0,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,1,1,2,1,2,,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,,2,1,2
3358,BARC_1.01_Gm_13_3620512_G_A,0,3,1,3,3,1,1,1,3,3,1,1,3,3,1,3,3,3,3,3,3,3,1,3,1,1,1,1,1,3,1,1,3,3,3,1,1,3,3,3,3,1,1,1,3,3,3,3,1,3,3,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,3,3,3,3,1,1,3,1,1,1,1,3,3,1,3,1,3,3,3,1,1,3,1,3,3,3,3,3,3,1,3,1,1,3,1,1,1,1,1,1,1,3,3,3,1,3,1,1,1,3,3,3,1,1,1,1,1,1,1,1,3,1,1,3,3,3,3,1,3,1,3,1,1,3,3,3,1,3,1,3,1,1,3,3,3,1,3,1,1,3,1,3,1,1,1,3,1,1,1,3,3,3,3,3,1,1,3,1,1,1,3,1,1,1,3,1,1,3,3,1,1,1,3,3,1,1,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,3,1,1,1,3,3,3,3,3,3,3,1,3,3,3,1,1,1,1,3,1,1,1,1,1,3,3,1,3,1,3,1,3,1,1,1,3,3,3,1,1,1,3,3,3,3,3,1,1,1,3,1,1,1,3,3,3,1,1,3,1,1,1,1,1,1,3,1,1,1,3,3,,1,3,3,1,3,1,1,3,1,1,1,1,3,3,,1,3,3,3,1,3,3,3,3,1,1,3,1,1,3,3,3,1
3359,BARC_1.01_Gm_13_36224364_G_A,0,1,3,1,3,3,1,1,3,1,3,1,1,1,1,1,3,1,3,1,1,3,1,1,3,3,3,1,1,1,3,3,1,1,1,3,3,3,1,1,3,3,1,1,3,1,3,3,3,3,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,3,1,3,3,1,1,1,3,1,3,1,1,1,1,3,3,1,3,1,1,1,3,3,1,1,3,3,3,3,3,3,3,1,1,1,3,3,1,3,3,3,3,3,3,3,1,3,1,1,1,3,3,1,3,1,3,3,3,3,1,3,1,3,1,3,1,1,3,3,1,3,1,1,1,1,3,3,1,1,1,1,1,1,1,3,1,3,1,1,3,3,1,1,3,3,3,3,1,3,3,1,1,1,3,3,3,3,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,3,1,3,1,1,1,1,1,1,1,1,3,3,3,1,1,1,3,1,1,1,3,3,3,1,3,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,3,3,3,3,1,1,3,1,1,3,3,1,3,1,1,1,1,1,3,3,3,1,3,3,1,1,1,1,1,3,3,3,1,1,3,1,1,1,3,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,3,3,1
3360,BARC_1.01_Gm_13_36261107_T_G,0,3,4,,4,4,,3,4,3,4,3,3,,3,3,3,3,4,4,3,3,3,3,4,4,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,4,4,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,3,4,4,3,3,3,4,3,4,3,3,3,3,4,3,3,3,3,3,3,4,4,3,3,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,4,4,4,4,3,4,3,3,3,4,4,3,4,3,4,4,4,4,3,4,3,4,3,4,3,,4,4,3,4,3,4,3,3,4,4,3,3,3,3,3,3,3,4,3,3,3,4,4,3,3,3,4,4,4,4,3,4,4,3,3,3,4,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,4,4,4,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,3,3,4,3,3,4,4,3,4,3,3,3,3,3,4,4,4,3,4,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,,4,,3
3361,BARC_1.01_Gm_13_36316916_C_T,0,4,2,4,2,2,4,4,2,2,2,2,4,4,4,2,4,4,2,4,2,4,4,4,2,2,2,4,2,4,2,2,4,4,2,4,4,4,4,4,4,2,4,4,4,4,2,4,2,2,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,4,2,2,4,2,4,2,2,4,2,2,4,4,4,2,4,2,4,2,4,4,2,4,2,4,4,4,2,2,2,4,4,2,2,2,2,2,4,2,4,4,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,4,2,2,4,2,4,2,2,2,2,4,2,4,2,4,2,4,2,2,2,4,2,4,4,4,4,2,2,2,4,2,4,4,4,4,2,4,4,4,4,2,4,4,4,2,2,2,2,4,2,2,4,4,4,2,2,2,2,2,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,4,4,4,2,2,2,4,2,4,2,4,2,4,2,4,4,4,4,2,4,4,4,2,2,4,4,2,2,2,4,2,2,4,4,2,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,4,2,2,2,2,4,4,2,4,4,2,2,4,2,4,4,4,4,4,2,2,2,4,2,4,2,4,4,4,4,,4,4,4,4,2,4,4,4,2,4,4,4,4,4,2,4,2,4,2,4,4,4,4,4,4,4,2,4,2
3362,BARC_1.01_Gm_13_36411761_A_G,0,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,3,1,3,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,3,3,3,1,3,3,1,1,1,3,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,1,1,3,1,1,1,1,1,1,1,3,1,3,1,1,1,3,1,1,3,1,3,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,3,1,3,1,1,1,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,3,1,3,1,3,1,3,1,3,3,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,3,1,3,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,3,1,3,3,1,1,1,1,1,1,1,1,3,1,3,3,1,3,1,3,1,3,3,1,3,1,1,1,1,3,1
3363,BARC_1.01_Gm_13_36499791_T_C,0,2,2,2,,2,2,2,4,2,,2,2,,2,2,2,2,,,2,2,2,2,4,2,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,2,4,4,2,2,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,4,2,2,2,4,2,4,2,2,2,2,4,2,2,2,2,2,2,4,4,2,2,4,2,4,2,4,2,4,2,2,2,4,2,2,4,2,4,4,4,4,4,2,2,2,2,2,4,4,2,4,2,2,4,4,4,2,4,2,2,2,4,2,2,4,2,2,2,2,,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,4,2,2,4,2,4,2,2,2,2,2,2,2,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,4,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,2,2,2,2,4,2,2,4,4,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,2,4,2,2,4,2,2,4,4,2,4,2,2,2,2,2,4,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,,2,2,2,2,2,2,2,4,2,4,2,2,2,2,2,2,,4,,2
3364,BARC_1.01_Gm_13_36551803_C_T,0,4,4,4,2,4,4,4,2,4,2,4,4,4,4,4,4,4,,4,4,4,4,4,2,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,4,2,2,4,4,4,4,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,2,4,4,4,2,4,2,4,4,4,4,2,4,4,4,4,4,4,2,2,4,4,2,4,2,4,2,4,2,4,4,4,2,4,4,2,4,2,2,2,2,2,4,4,4,4,4,2,2,4,2,4,4,2,2,2,4,2,4,4,4,2,4,4,2,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4,2,4,4,4,4,4,4,4,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,4,2,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,4,4,4,4,2,4,4,2,2,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,2,4,2,4,4,2,4,4,2,2,4,2,4,4,4,4,4,2,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,,4,4,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,2,4,4
3365,BARC_1.01_Gm_13_36633721_C_T,0,4,4,4,2,4,4,4,2,2,2,,2,2,4,2,2,,2,2,4,2,4,4,2,4,4,4,2,4,2,2,4,4,2,2,2,2,4,2,2,2,4,4,2,4,2,2,2,2,2,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,2,2,2,4,2,4,4,2,4,4,2,2,2,4,2,2,4,2,4,2,4,2,2,2,2,2,4,4,2,2,2,4,4,2,4,2,4,2,4,2,4,4,2,2,4,2,2,4,2,2,2,2,2,4,4,4,4,4,2,2,4,2,4,4,2,2,2,4,2,4,4,4,2,4,4,2,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,2,4,4,4,2,4,4,2,4,4,2,4,2,4,4,4,4,4,4,4,2,2,2,2,4,4,4,2,4,4,4,2,4,4,4,4,4,2,2,4,4,2,2,2,4,2,4,4,4,2,2,2,2,2,2,4,2,4,2,4,2,2,2,2,2,2,4,4,2,4,4,4,4,2,4,4,2,2,2,4,2,4,2,4,4,4,4,2,2,2,4,4,4,2,4,2,2,2,2,4,2,4,4,2,4,4,2,2,4,2,4,4,4,4,4,2,2,2,4,2,2,4,4,4,2,2,4,2,2,4,4,2,4,4,4,2,4,2,4,2,2,2,2,2,4,2,2,4,4,4,4,4,4,2,2,2
3366,BARC_1.01_Gm_13_36716562_G_T,0,3,3,3,3,3,3,3,3,4,3,4,4,4,3,4,4,4,3,4,3,4,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4,4,3,4,4,3,3,3,4,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4,3,3,4,3,3,3,3,3,3,4,4,3,4,3,3,3,3,4,3,4,3,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,4,3,3,3,3,3,4,4,3,3,4,4,4,3,3,3,3,3,3,3,3,4,3,4,3,4,3,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,4,3,3,3,3,4,3,4,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,4,3,4,4,3,3,3,3,3,3,3,3,4,3,4,4,3,4,3,3,3,4,3,3,3,3,3,3,3,4,3
3367,BARC_1.01_Gm_13_36886485_G_A,0,1,1,1,3,1,1,1,3,1,3,1,3,1,1,1,1,,,1,3,1,1,1,3,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,3,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,1,3,1,3,1,3,3,1,3,3,1,1,1,3,1,1,1,1,1,1,3,3,1,1,3,1,3,1,3,1,3,1,1,3,3,1,3,3,1,3,3,3,3,3,1,1,1,1,1,3,3,1,3,1,1,3,1,3,1,3,1,1,1,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,3,1,1,1,1,3,1,1,1,3,3,3,1,3,3,3,1,3,3,3,3,3,1,1,3,3,1,1,3,3,1,1,1,3,1,1,1,3,1,1,3,1,3,1,1,1,1,3,3,1,1,1,1,1,1,3,1,3,3,1,3,1,1,3,1,1,3,1,1,3,1,1,1,1,1,3,3,3,1,3,1,3,1,1,3,1,1,1,1,1,1,3,1,1,1,3,1,1,1,3,1,3,1,3,3,3,1,3,1,1,1,1,1,3,1,3
3368,BARC_1.01_Gm_13_37018225_C_T,0,2,2,2,2,2,2,2,,2,2,2,4,4,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,,2,2,2,2,2,2,2,2,4,2,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,2,4,2,2,2,2,2,2
